# Channel: FFT Modulus 5
# Width: 5.75 nm<sup>-1</sup>
# Height: 5.75 nm<sup>-1</sup>
# Value units: m
3.6815e-013	2.413e-013	8.7427e-014	1.6802e-013	9.5465e-014	1.9223e-013	1.894e-013	1.8442e-013	1.1456e-013	5.3325e-014	2.4509e-013	3.0656e-013	4.2835e-013	2.1081e-013	2.1895e-013	3.4582e-013	5.7842e-013	1.8219e-012	1.3357e-012	5.8036e-013	8.3202e-013	4.5166e-012	1.2172e-011	8.6785e-012	1.3357e-011	2.4229e-011	5.242e-011	4.519e-011	4.0533e-011	6.5966e-011	6.0437e-011	1.9194e-011	2.0163e-011	3.7188e-011	2.2374e-011	1.8393e-011	1.5405e-011	8.2517e-012	5.4194e-012	3.3626e-012	2.1234e-012	2.1842e-012	1.1349e-012	1.3276e-012	1.1941e-012	6.5467e-013	3.2208e-013	2.6576e-013	2.4397e-013	2.0563e-013	5.923e-013	6.2267e-013	2.5297e-013	1.2897e-013	7.2674e-014	2.0974e-013	4.3859e-013	4.3992e-013	1.2415e-013	7.7172e-014	3.2249e-013
1.8936e-013	2.836e-013	1.242e-013	7.1213e-014	1.2055e-013	6.9559e-014	9.8362e-014	1.9037e-013	4.9936e-013	2.2678e-013	1.7609e-013	3.7513e-013	4.1366e-013	1.0184e-013	1.6245e-013	8.4185e-013	5.8041e-013	1.6509e-012	3.2486e-013	2.9915e-012	2.9838e-012	2.7907e-012	1.1821e-011	7.3831e-012	6.3486e-011	6.3641e-011	6.0573e-011	2.5824e-011	5.2705e-011	3.9635e-010	5.6635e-010	2.7366e-010	5.5349e-011	5.1572e-011	1.2106e-011	6.2919e-011	5.773e-011	1.0848e-011	8.2545e-012	1.5298e-012	2.2375e-012	4.8413e-012	1.1212e-012	1.4448e-012	7.3761e-013	2.8384e-013	2.8562e-013	2.0413e-013	4.3477e-013	2.0089e-013	2.817e-013	1.2818e-013	2.2554e-013	2.8885e-013	1.5197e-013	1.3667e-013	1.4738e-013	4.2848e-013	1.2263e-013	1.2351e-013	5.0342e-014
1.8772e-013	3.1114e-013	4.4326e-014	1.4471e-013	2.405e-013	9.3082e-014	4.9213e-014	4.0657e-013	5.7778e-013	1.5788e-013	1.8883e-013	2.3795e-013	3.4014e-013	1.3149e-013	3.1288e-013	6.2375e-013	5.3519e-013	1.3927e-012	1.6481e-012	5.8774e-012	3.4875e-012	2.6098e-012	1.3808e-011	7.3673e-012	1.0378e-010	1.1047e-010	4.409e-011	3.9453e-011	7.7828e-011	6.0142e-010	9.8182e-010	6.0142e-010	7.7828e-011	3.9453e-011	4.409e-011	1.1047e-010	1.0378e-010	7.3673e-012	1.3808e-011	2.6098e-012	3.4875e-012	5.8774e-012	1.6481e-012	1.3927e-012	5.3519e-013	6.2375e-013	3.1288e-013	1.3149e-013	3.4014e-013	2.3795e-013	1.8883e-013	1.5788e-013	5.7778e-013	4.0657e-013	4.9213e-014	9.3082e-014	2.405e-013	1.4471e-013	4.4326e-014	3.1114e-013	1.8772e-013
5.0342e-014	1.2351e-013	1.2263e-013	4.2848e-013	1.4738e-013	1.3667e-013	1.5197e-013	2.8885e-013	2.2554e-013	1.2818e-013	2.817e-013	2.0089e-013	4.3477e-013	2.0413e-013	2.8562e-013	2.8384e-013	7.3761e-013	1.4448e-012	1.1212e-012	4.8413e-012	2.2375e-012	1.5298e-012	8.2545e-012	1.0848e-011	5.773e-011	6.2919e-011	1.2106e-011	5.1572e-011	5.5349e-011	2.7366e-010	5.6635e-010	3.9635e-010	5.2705e-011	2.5824e-011	6.0573e-011	6.3641e-011	6.3486e-011	7.3831e-012	1.1821e-011	2.7907e-012	2.9838e-012	2.9915e-012	3.2486e-013	1.6509e-012	5.8041e-013	8.4185e-013	1.6245e-013	1.0184e-013	4.1366e-013	3.7513e-013	1.7609e-013	2.2678e-013	4.9936e-013	1.9037e-013	9.8362e-014	6.9559e-014	1.2055e-013	7.1213e-014	1.242e-013	2.836e-013	1.8936e-013
3.2249e-013	7.7172e-014	1.2415e-013	4.3992e-013	4.3859e-013	2.0974e-013	7.2674e-014	1.2897e-013	2.5297e-013	6.2267e-013	5.923e-013	2.0563e-013	2.4397e-013	2.6576e-013	3.2208e-013	6.5467e-013	1.1941e-012	1.3276e-012	1.1349e-012	2.1842e-012	2.1234e-012	3.3626e-012	5.4194e-012	8.2517e-012	1.5405e-011	1.8393e-011	2.2374e-011	3.7188e-011	2.0163e-011	1.9194e-011	6.0437e-011	6.5966e-011	4.0533e-011	4.519e-011	5.242e-011	2.4229e-011	1.3357e-011	8.6785e-012	1.2172e-011	4.5166e-012	8.3202e-013	5.8036e-013	1.3357e-012	1.8219e-012	5.7842e-013	3.4582e-013	2.1895e-013	2.1081e-013	4.2835e-013	3.0656e-013	2.4509e-013	5.3325e-014	1.1456e-013	1.8442e-013	1.894e-013	1.9223e-013	9.5465e-014	1.6802e-013	8.7427e-014	2.413e-013	3.6815e-013
4.9322e-013	7.6137e-014	1.4557e-013	2.1358e-013	3.6993e-013	2.4591e-013	1.2309e-013	4.1193e-013	2.2021e-013	8.4113e-013	8.6925e-013	9.4553e-014	1.3873e-013	1.2431e-013	2.3495e-013	3.7758e-013	1.0339e-012	1.1457e-012	4.0174e-013	1.0356e-012	1.1819e-012	3.348e-012	3.7576e-012	1.84e-012	1.4899e-011	1.076e-011	2.3759e-011	4.344e-011	3.5781e-011	1.3505e-011	1.7036e-011	2.4222e-011	2.6074e-011	4.1119e-011	2.3398e-011	4.5716e-012	1.0433e-011	7.797e-012	7.7818e-012	3.5899e-012	1.0659e-012	6.5762e-013	1.0564e-012	1.4508e-012	4.4714e-013	1.6902e-013	1.9644e-013	2.8593e-013	4.5316e-013	3.4666e-013	2.5127e-014	2.0957e-013	1.1486e-013	4.5837e-014	6.5584e-014	1.7318e-014	7.9939e-014	7.8848e-014	2.5137e-014	1.9741e-013	4.3752e-013
3.4753e-013	4.2528e-014	1.5577e-013	2.3007e-013	3.5125e-013	2.9682e-013	9.102e-014	4.1124e-013	1.758e-013	4.3928e-013	5.0571e-013	1.8065e-013	1.8113e-013	6.6838e-014	3.2173e-013	6.5235e-014	7.2814e-013	1.0308e-012	1.4236e-013	3.3149e-013	3.4464e-012	2.461e-012	3.5822e-012	2.1203e-012	1.9109e-011	1.124e-011	4.0032e-011	7.2407e-011	6.3356e-011	6.3577e-012	3.1754e-011	2.0167e-011	9.5191e-011	6.671e-011	1.6659e-011	8.0801e-012	4.3074e-012	3.0874e-012	5.5885e-012	4.1519e-012	2.0596e-012	5.212e-013	1.0423e-012	9.8403e-013	3.1688e-013	2.82e-013	2.3679e-013	3.0622e-013	4.0108e-013	2.4614e-013	1.1984e-013	2.7825e-013	2.0231e-013	2.1806e-013	2.2979e-013	8.6648e-014	5.4268e-014	1.4066e-013	6.7387e-014	1.281e-013	2.7168e-013
2.5508e-013	9.3436e-014	2.1745e-013	9.6165e-014	2.3098e-013	2.7107e-013	2.0523e-013	2.0717e-013	1.139e-013	7.9196e-014	1.1262e-013	1.4158e-013	2.9262e-013	1.1245e-013	2.3377e-013	2.7719e-013	6.2878e-013	7.9176e-013	3.957e-013	1.1066e-012	3.1864e-012	6.5796e-012	7.2332e-012	2.1293e-012	1.7464e-011	8.4427e-012	6.7885e-011	1.1207e-010	7.1744e-011	1.0447e-011	1.1852e-011	4.1984e-011	1.3586e-010	9.5611e-011	1.0358e-011	7.6598e-012	5.2161e-012	5.8622e-012	8.1804e-012	4.7685e-012	8.9884e-013	4.1146e-013	7.0665e-013	8.8449e-013	3.6413e-013	1.1586e-013	2.586e-013	2.3924e-013	3.5465e-013	1.8524e-013	7.2259e-013	7.046e-013	2.9573e-013	2.5676e-013	2.3424e-013	5.1121e-014	1.3123e-013	2.6509e-013	1.9315e-013	6.9324e-014	1.8615e-013
2.0028e-013	1.9981e-013	2.5925e-013	1.1813e-013	6.9517e-014	1.8994e-013	2.7527e-013	4.0785e-013	3.2719e-013	1.5361e-013	3.3358e-014	1.1101e-013	2.0974e-013	2.6234e-013	4.6858e-013	3.3189e-013	4.8245e-013	1.2721e-013	9.2788e-014	1.5832e-012	6.8269e-013	3.5578e-012	6.2339e-012	2.6489e-012	9.1895e-012	9.3248e-012	2.0644e-011	4.8633e-011	3.5078e-011	1.1429e-011	7.6562e-012	4.0405e-011	8.0283e-011	4.3597e-011	8.4841e-012	8.425e-012	6.5384e-012	4.7508e-012	4.0388e-012	1.5061e-012	8.0378e-013	5.7595e-013	4.3545e-013	7.6282e-013	4.526e-013	3.0956e-013	2.5618e-013	1.4831e-013	2.707e-013	1.5842e-013	1.0861e-012	8.8127e-013	1.9926e-013	9.7581e-014	1.1559e-013	3.2901e-014	5.5768e-014	2.1413e-013	1.7464e-013	3.8385e-014	7.6174e-014
2.9059e-013	2.4944e-013	2.6463e-013	2.0963e-013	5.2229e-014	6.3666e-014	1.1896e-013	4.4856e-013	1.5009e-013	2.9057e-013	1.5253e-013	2.2918e-013	5.347e-013	5.3282e-013	4.0285e-013	4.0591e-013	7.5986e-013	3.7607e-013	5.6619e-013	1.5393e-012	8.7611e-013	1.7854e-012	3.8987e-012	2.4946e-012	6.0828e-012	5.2409e-012	2.8515e-012	1.2209e-011	8.2073e-012	9.8016e-012	1.3454e-011	7.8754e-012	1.8948e-011	1.0514e-011	4.6434e-012	1.0867e-011	6.3631e-012	5.6694e-013	4.2209e-013	4.7131e-013	1.3553e-012	1.4101e-012	5.1049e-013	4.5507e-013	4.5325e-013	3.4375e-013	1.0192e-013	2.947e-013	4.0969e-013	3.4007e-013	6.1093e-013	5.0835e-013	1.7916e-013	3.1455e-014	3.9349e-014	8.5326e-014	9.9478e-014	1.2929e-013	1.5519e-013	1.2489e-013	1.1949e-013
1.7326e-013	1.8287e-013	1.8903e-013	9.0361e-014	1.784e-013	1.9288e-013	1.18e-013	3.5655e-013	2.098e-013	3.9355e-013	2.8293e-013	1.7813e-013	4.1221e-013	4.7639e-013	1.5428e-013	5.6423e-013	6.9546e-013	1.1521e-013	8.6782e-013	1.3318e-012	3.4847e-013	1.2506e-012	1.1925e-012	1.2353e-012	2.9605e-012	2.7882e-012	6.6347e-012	9.5891e-012	3.1045e-012	1.8619e-012	4.3544e-012	1.5096e-012	7.4413e-012	4.2994e-012	6.8778e-012	1.0701e-011	6.6679e-012	1.4166e-012	1.5159e-012	1.8795e-012	1.6779e-012	1.0244e-012	1.3864e-013	4.3048e-013	4.4409e-013	3.472e-013	1.2912e-013	3.9613e-013	4.7128e-013	3.5604e-013	2.4322e-013	3.5645e-013	3.1731e-013	1.1761e-013	1.8847e-013	3.0582e-013	2.1732e-013	1.2597e-014	1.4997e-013	1.5306e-013	7.677e-014
9.898e-014	5.4547e-014	1.1083e-013	1.0906e-014	5.738e-014	1.9663e-013	2.5562e-013	4.223e-013	3.5961e-013	2.1784e-013	3.6778e-013	4.2176e-013	2.5359e-013	3.394e-013	1.1096e-013	4.8519e-013	3.0351e-013	1.6302e-013	8.3022e-013	1.1603e-012	8.6449e-013	2.6328e-012	1.3412e-012	1.5853e-012	3.7442e-012	3.9034e-012	5.0271e-012	4.9719e-012	3.5807e-012	6.4843e-012	9.2991e-012	6.6167e-012	5.5361e-012	4.3435e-012	3.3226e-012	1.4699e-012	1.0522e-012	2.1144e-012	1.4238e-012	1.6536e-012	4.7765e-013	9.8818e-013	6.2781e-013	2.2589e-013	3.1063e-013	3.2073e-013	9.5374e-014	3.8345e-013	3.7227e-013	1.8635e-013	7.9676e-014	2.7741e-013	2.812e-013	1.5133e-013	1.2959e-013	2.5999e-013	1.9396e-013	4.727e-014	1.1334e-013	1.5804e-013	1.5573e-013
1.4573e-013	1.3595e-014	7.4756e-014	1.9601e-013	3.9143e-013	2.9626e-013	1.2538e-013	2.9056e-013	4.0622e-013	5.4083e-014	3.0855e-013	4.3892e-013	3.967e-013	1.7873e-013	2.1889e-013	3.0231e-013	2.1463e-013	4.235e-013	1.1835e-012	4.4777e-013	1.0955e-012	3.0439e-012	2.6441e-012	2.0945e-012	4.3979e-012	3.9909e-012	4.1918e-012	2.979e-012	4.4494e-012	1.0861e-011	1.2492e-011	7.0777e-012	2.8154e-012	1.7225e-012	3.0036e-012	4.5284e-012	2.6505e-012	1.6938e-012	1.3193e-012	4.7793e-013	8.9999e-013	8.7885e-013	5.1652e-013	3.7104e-013	1.3431e-013	2.2709e-013	1.5796e-013	1.6673e-013	1.5384e-013	2.0305e-014	9.7469e-014	1.3221e-013	2.6729e-013	3.1729e-013	2.0393e-013	9.7001e-014	1.0746e-013	1.9583e-013	4.2619e-013	4.2049e-013	2.4333e-013
2.0304e-013	8.064e-014	9.0368e-014	3.9606e-013	6.6736e-013	4.8084e-013	1.0867e-013	2.048e-013	2.6051e-013	1.2057e-013	2.3504e-013	2.8453e-013	3.0434e-013	7.3375e-014	1.8261e-013	1.7259e-013	2.4623e-013	6.2523e-014	4.587e-013	3.8217e-013	9.2551e-013	1.5922e-012	1.911e-012	1.5388e-012	2.7926e-012	1.4939e-012	1.33e-012	1.6144e-012	2.9335e-012	6.9718e-012	5.3591e-012	2.8294e-012	2.3665e-012	1.8665e-012	1.3224e-012	9.1182e-013	9.9922e-013	8.6927e-014	4.3219e-013	3.9145e-013	3.9021e-014	2.8612e-013	5.7831e-013	5.2678e-013	4.4516e-013	3.6323e-013	1.9727e-013	1.7409e-013	1.5521e-013	1.863e-013	2.3618e-013	1.0596e-013	3.7077e-013	3.5286e-013	2.868e-013	1.9561e-013	1.7457e-013	3.3831e-013	4.1557e-013	2.6361e-013	2.7974e-013
3.5429e-013	1.9631e-013	1.326e-013	3.093e-013	4.5887e-013	4.4701e-013	1.8253e-013	3.1035e-013	1.2399e-013	2.5342e-013	3.2706e-013	1.3036e-013	1.0292e-013	6.4247e-014	4.2174e-014	3.2079e-013	3.2004e-013	1.3911e-013	4.0656e-013	7.8251e-013	5.5489e-013	6.3839e-013	6.5452e-013	8.4722e-013	2.3151e-012	1.097e-012	1.1017e-012	1.0353e-012	2.4421e-012	3.6323e-012	1.7766e-012	1.6057e-012	1.6551e-012	1.1829e-012	4.4873e-013	9.6863e-013	3.9008e-013	1.2607e-012	8.1326e-013	9.2615e-013	5.3793e-013	5.2158e-014	1.3042e-013	3.3163e-013	5.0927e-013	4.8013e-013	2.8782e-013	9.0937e-014	6.8701e-014	1.3503e-013	7.0202e-014	1.2511e-013	2.0834e-013	1.6461e-013	1.5336e-013	1.5416e-013	2.042e-013	2.2737e-013	2.1173e-013	2.0198e-013	4.5305e-013
2.5215e-013	2.0958e-013	2.0359e-013	1.1125e-013	1.7129e-013	3.2464e-013	1.7461e-013	2.9913e-013	6.3024e-015	2.9676e-013	3.9358e-013	1.4328e-013	6.8232e-014	2.9512e-014	9.2731e-014	3.6889e-013	2.6414e-013	1.2526e-013	2.9311e-013	5.0826e-013	2.0984e-013	7.3684e-013	3.8583e-013	8.6638e-013	1.5398e-012	7.3574e-013	3.3404e-013	7.1163e-013	1.6079e-012	2.9003e-012	2.3199e-012	1.1554e-012	1.1385e-012	3.1326e-013	9.9168e-013	1.1929e-012	5.2314e-013	1.72e-012	1.0353e-012	5.2555e-013	4.8322e-013	2.8685e-013	2.054e-013	9.0013e-014	2.4221e-013	2.544e-013	1.9167e-013	9.4717e-014	1.6327e-013	1.6007e-013	1.103e-013	1.0285e-013	6.9075e-014	3.3881e-014	4.7176e-014	1.6957e-013	2.4997e-013	2.6129e-013	5.1963e-014	2.8371e-013	3.5458e-013
4.9914e-014	8.6182e-014	1.5642e-013	1.3803e-013	2.9101e-013	3.4121e-013	1.8074e-013	2.1589e-013	1.1989e-013	2.5568e-013	3.3897e-013	1.6787e-013	3.7706e-014	1.1379e-013	9.4346e-014	2.3871e-013	1.8089e-013	2.791e-013	3.958e-013	5.3997e-013	3.804e-013	4.0159e-013	2.6466e-013	7.3553e-013	1.3948e-012	1.0345e-012	8.544e-013	1.3573e-012	2.3518e-012	6.171e-012	4.34e-012	6.3864e-013	3.9212e-013	3.3878e-013	3.9573e-013	1.4765e-013	9.3215e-013	7.8274e-013	6.0843e-013	1.9904e-013	3.1762e-013	3.8502e-013	4.1262e-013	2.7357e-013	3.1422e-013	1.5676e-013	3.9804e-014	9.392e-014	1.9023e-013	2.0065e-013	2.1268e-013	1.9378e-013	1.2726e-013	5.6413e-014	5.6659e-014	8.806e-014	1.1269e-013	1.9066e-013	1.1381e-013	2.6419e-013	7.3899e-014
1.1716e-013	1.5788e-013	3.0897e-014	1.7753e-013	5.0777e-013	6.6911e-013	4.509e-013	2.6739e-013	1.0356e-013	2.0463e-013	3.3041e-013	3.1277e-013	1.8036e-013	7.8296e-014	2.543e-013	3.8474e-013	2.3222e-013	1.5746e-013	2.8917e-013	3.4524e-013	3.8025e-013	6.221e-013	2.7854e-013	2.3811e-013	6.2901e-013	2.7982e-013	3.2042e-013	5.3152e-013	2.1421e-012	5.3323e-012	3.9106e-012	7.626e-013	3.2911e-013	5.0343e-013	7.5871e-013	3.8133e-013	4.401e-013	3.597e-013	5.3866e-013	4.9282e-013	1.5053e-013	3.2411e-013	3.8255e-013	3.1148e-013	2.5834e-013	8.0359e-014	9.8501e-014	2.1098e-013	2.4995e-013	2.2259e-013	2.0214e-013	8.3093e-014	2.7116e-014	2.0417e-014	2.0259e-014	2.9825e-014	8.0559e-014	2.0426e-013	7.9167e-014	1.5105e-013	1.8064e-013
1.0156e-013	1.6097e-013	7.556e-014	4.1897e-014	2.6442e-013	5.8173e-013	5.067e-013	2.0506e-013	3.0473e-014	8.6299e-014	1.2183e-013	2.788e-013	2.5754e-013	7.0935e-014	3.6074e-013	4.3412e-013	2.6042e-013	1.3877e-013	1.3505e-013	2.0619e-013	5.2198e-013	5.2564e-013	1.4876e-013	1.6122e-013	2.3514e-013	5.1561e-013	4.8194e-013	3.4701e-013	1.2572e-012	4.3632e-012	3.3866e-012	1.4097e-012	5.7942e-013	5.8871e-013	7.2482e-013	7.0031e-013	5.4769e-013	4.5823e-013	4.7443e-013	4.0926e-013	2.1945e-013	4.3237e-013	2.2176e-013	2.2136e-013	1.5992e-013	1.2629e-013	1.375e-013	2.5889e-013	2.9974e-013	1.2801e-013	1.125e-013	1.6576e-013	2.5747e-013	1.3893e-013	1.1497e-013	1.231e-013	1.1623e-013	2.3303e-013	2.1623e-013	8.8965e-014	2.4588e-013
6.3116e-014	1.4749e-013	1.4574e-013	9.542e-014	2.4235e-013	1.5828e-013	1.9915e-013	1.7204e-013	4.8382e-014	1.6713e-013	3.4017e-013	1.6592e-013	8.1338e-014	1.0851e-013	1.7553e-013	2.1485e-013	6.4499e-014	1.414e-013	2.0983e-013	1.6407e-013	4.9165e-013	3.131e-013	2.3789e-013	4.2083e-013	3.8269e-014	3.6111e-013	4.6841e-013	5.2059e-013	1.1371e-012	3.1389e-012	4.1882e-012	2.6324e-012	6.6136e-013	6.6897e-013	9.5195e-013	3.3813e-013	3.7154e-013	1.9339e-013	2.404e-013	1.427e-013	3.093e-013	3.3229e-013	8.0286e-014	1.028e-013	1.2937e-013	1.8732e-013	1.9725e-013	4.5988e-014	3.2869e-013	2.1369e-013	2.0105e-013	2.6784e-013	2.4512e-013	1.4989e-013	2.2744e-013	1.2586e-013	2.6124e-013	7.9552e-014	2.1108e-013	1.2583e-013	1.1221e-013
1.8573e-013	2.3876e-013	1.8355e-013	1.7174e-013	2.2974e-013	3.4514e-013	2.8018e-013	1.5786e-013	8.8718e-014	1.5504e-013	3.3828e-013	2.6759e-013	2.0559e-013	2.1867e-013	2.0062e-013	1.623e-013	1.8093e-013	2.0292e-013	4.1389e-013	4.0708e-013	3.3662e-013	8.8796e-014	3.6243e-013	4.0176e-013	2.108e-013	3.9052e-013	7.846e-013	2.9813e-013	1.5526e-012	6.066e-012	8.2078e-012	4.1119e-012	4.0534e-013	3.1668e-013	8.534e-013	3.3764e-013	3.8741e-013	3.4726e-013	1.3567e-013	1.5078e-013	4.5707e-014	1.3301e-013	1.5972e-013	1.3633e-013	7.8702e-014	1.2064e-013	1.4498e-013	1.1348e-013	2.6978e-013	2.2277e-013	1.9389e-013	2.3598e-013	2.0205e-013	7.2006e-014	1.335e-013	2.4248e-013	3.66e-013	1.6263e-013	1.6385e-013	1.3828e-013	1.5002e-013
3.4242e-013	2.7243e-013	6.9218e-014	1.426e-013	1.7598e-013	2.9762e-013	2.218e-013	1.884e-014	5.9244e-014	3.9039e-014	7.0923e-014	1.3287e-013	2.987e-013	3.6815e-013	1.6969e-013	4.4449e-014	1.5828e-013	1.9063e-013	3.1395e-013	5.3508e-013	3.2081e-013	2.6928e-013	4.2928e-013	3.8574e-013	2.7636e-013	7.6318e-013	9.8981e-013	5.0045e-014	9.2608e-013	5.0304e-012	6.3979e-012	2.844e-012	5.0056e-013	3.1776e-013	3.4233e-013	4.201e-013	4.5882e-014	2.0797e-013	2.0088e-013	1.6079e-013	1.3839e-013	1.6428e-013	2.109e-013	3.2649e-013	1.2715e-013	1.6145e-013	1.9725e-013	2.9121e-013	2.1772e-013	6.7997e-014	9.5712e-014	9.0908e-014	1.1526e-013	1.0117e-013	1.7281e-013	3.456e-013	2.9758e-013	1.5458e-013	1.4502e-013	5.4353e-014	2.5383e-013
2.9651e-013	1.5225e-013	3.0419e-013	3.9527e-013	1.3124e-013	3.8375e-014	1.5312e-013	1.4008e-013	1.2468e-013	8.1533e-014	1.6755e-013	8.5534e-014	2.3314e-013	3.3144e-013	1.347e-013	8.1402e-014	1.0793e-013	1.015e-013	1.7988e-013	3.505e-013	2.1616e-013	2.0406e-013	4.2742e-013	3.9181e-013	3.604e-013	4.2496e-013	3.4782e-013	7.1437e-013	1.2231e-012	5.0637e-012	5.1307e-012	1.629e-012	2.6265e-013	3.0858e-013	5.2574e-013	1.9837e-013	2.2758e-013	1.7222e-013	1.195e-013	9.7836e-014	2.2437e-013	3.6725e-013	3.2782e-013	2.1887e-013	6.2909e-014	2.445e-014	1.1528e-013	3.0195e-013	2.2793e-013	7.0264e-014	8.6091e-014	5.7323e-014	1.0047e-013	3.5869e-014	2.1303e-013	3.8679e-013	2.0485e-013	1.819e-013	1.6813e-013	7.94e-014	6.5342e-014
7.339e-014	1.1616e-013	4.4978e-013	4.8935e-013	3.2735e-013	2.7952e-013	1.6392e-013	5.2566e-014	3.1659e-014	1.9536e-013	1.8749e-013	1.4874e-013	1.8038e-013	1.2579e-013	1.0584e-013	2.1848e-014	9.0421e-014	1.0117e-013	1.0372e-013	2.475e-013	3.5961e-013	1.1944e-013	1.9474e-013	1.5198e-013	2.1657e-013	5.1616e-013	1.2273e-012	7.7066e-013	7.7989e-013	2.225e-012	3.1399e-012	2.4714e-012	4.0957e-013	8.005e-013	1.1133e-012	5.8522e-013	1.6237e-013	2.1175e-013	5.7504e-014	1.3113e-013	3.5346e-013	3.4905e-013	2.8297e-013	6.0194e-013	1.8505e-013	6.3465e-014	1.5601e-013	5.9302e-014	1.9282e-013	9.2146e-014	1.6078e-013	3.0102e-014	4.9225e-014	1.017e-013	1.8497e-013	2.4721e-013	9.3427e-014	3.096e-013	2.3209e-013	1.58e-013	1.5701e-013
4.0326e-014	6.2625e-014	2.8467e-013	2.8857e-013	1.6966e-013	1.5719e-013	1.9564e-013	1.0783e-013	3.3418e-014	1.2583e-013	1.9564e-013	1.0067e-013	6.6611e-014	1.2028e-013	5.9944e-014	1.8596e-013	9.0053e-014	5.1968e-014	6.1568e-014	2.6915e-013	5.0507e-013	2.5954e-013	2.1171e-013	2.7794e-013	2.1763e-013	1.7759e-013	3.3936e-013	2.0011e-013	2.0991e-013	6.3453e-013	2.5987e-012	2.404e-012	3.1711e-013	4.4221e-013	5.6829e-013	3.7907e-013	2.2731e-013	1.0739e-013	1.3616e-013	2.5052e-013	3.6804e-013	1.7306e-013	7.7045e-013	1.1536e-012	3.9536e-013	3.1273e-014	1.6056e-013	2.6201e-013	2.3455e-013	1.7577e-013	2.0265e-013	9.9249e-014	2.2268e-013	3.3207e-013	2.3981e-013	6.4126e-014	9.4377e-014	1.6669e-013	1.5801e-013	2.6308e-013	2.832e-013
2.2046e-013	2.2875e-013	9.1251e-014	7.7062e-014	1.5559e-013	9.4517e-014	2.2722e-013	1.4754e-013	6.31e-014	2.1905e-013	2.4132e-013	2.0306e-013	1.6975e-013	1.0305e-013	9.9119e-014	2.2148e-013	1.8892e-013	1.6721e-013	1.8503e-013	2.7197e-013	3.9565e-013	2.4606e-013	1.7239e-013	2.9413e-013	2.204e-013	1.6376e-013	2.2052e-013	1.9922e-013	2.6e-013	7.7216e-013	1.4425e-012	1.0773e-012	3.8529e-013	2.4612e-013	4.5676e-013	2.1364e-013	3.5864e-013	2.7813e-013	2.7417e-013	2.4979e-013	2.3194e-013	1.7042e-013	9.8349e-013	1.3927e-012	5.6524e-013	1.8477e-014	6.5347e-014	2.6861e-013	3.236e-013	2.1431e-013	2.3652e-013	7.9557e-014	1.5684e-013	2.8059e-013	2.8012e-013	1.9435e-013	1.1273e-013	2.5218e-013	1.636e-013	2.6322e-013	1.3503e-013
1.9301e-013	1.8675e-013	5.543e-014	1.806e-013	1.9557e-013	2.0111e-013	1.1465e-013	1.0552e-013	1.2479e-013	3.2639e-013	2.8947e-013	2.0845e-013	9.3688e-014	4.1963e-014	1.187e-013	1.1249e-013	1.105e-013	1.5155e-013	3.0532e-013	3.2354e-013	1.2531e-013	7.1344e-014	7.6886e-014	8.9346e-014	8.5666e-014	3.4492e-013	7.6911e-013	5.8552e-013	5.9137e-013	1.8096e-012	1.5501e-012	3.1542e-013	5.3418e-013	6.203e-013	1.0424e-012	6.2964e-013	2.0405e-013	3.0467e-013	1.3163e-013	2.2789e-013	1.5948e-013	3.3239e-013	1.5243e-012	1.7263e-012	4.8781e-013	4.2542e-014	1.5088e-013	2.6029e-014	1.1041e-013	7.0908e-014	2.2602e-013	1.4883e-013	3.362e-014	1.624e-013	1.7285e-013	1.3286e-013	9.6091e-014	1.7821e-013	1.8794e-014	1.1911e-013	1.3594e-013
1.0023e-013	8.9793e-014	1.2399e-013	1.8861e-013	1.5021e-013	1.5214e-013	1.1488e-013	1.8516e-013	1.321e-013	2.1044e-013	1.2085e-013	5.5023e-014	1.0273e-013	5.7542e-014	1.5973e-013	1.8633e-013	3.0566e-014	6.5113e-014	1.8371e-013	2.417e-013	3.1535e-014	4.0022e-014	5.4802e-014	1.3611e-013	7.6247e-014	4.4601e-013	1.0444e-012	4.0476e-013	7.3088e-013	1.8376e-012	1.4924e-012	1.6671e-012	7.5747e-013	6.0725e-013	1.5101e-012	9.767e-013	2.5673e-013	5.2864e-013	3.3514e-013	1.7575e-013	3.1186e-013	4.1673e-013	1.1256e-012	1.0808e-012	2.1191e-013	1.0275e-013	1.1395e-013	3.1749e-013	3.8127e-013	2.5645e-013	1.9258e-013	1.9259e-013	5.6043e-014	3.9907e-014	5.1975e-014	8.5503e-014	7.8751e-014	7.0144e-014	7.1318e-014	6.8918e-014	1.651e-013
